"","X","Country","Year","Month","Day","dengue_cases","infant_mortality","life_expectancy","fertility","population","gdp","continent","region"
"2845",2845,"Indonesia",2007,7,15,22,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2846",2846,"Indonesia",2007,6,17,23,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2847",2847,"Indonesia",2007,11,4,222,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2848",2848,"Indonesia",2007,4,29,487,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2849",2849,"Indonesia",2007,4,8,427,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2850",2850,"Indonesia",2007,9,9,176,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2851",2851,"Indonesia",2007,6,24,188,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2852",2852,"Indonesia",2007,8,19,224,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2853",2853,"Indonesia",2007,2,11,592,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2854",2854,"Indonesia",2007,1,28,66,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2855",2855,"Indonesia",2007,10,28,201,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2856",2856,"Indonesia",2007,10,21,187,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2857",2857,"Indonesia",2007,5,27,321,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2858",2858,"Indonesia",2007,10,14,126,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2859",2859,"Indonesia",2007,8,26,209,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2860",2860,"Indonesia",2007,7,1,213,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2861",2861,"Indonesia",2007,3,11,341,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2862",2862,"Indonesia",2007,2,4,613,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2863",2863,"Indonesia",2007,1,7,236,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2864",2864,"Indonesia",2007,7,8,181,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2865",2865,"Indonesia",2007,12,30,183,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2866",2866,"Indonesia",2007,12,23,22,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2867",2867,"Indonesia",2007,9,16,233,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2868",2868,"Indonesia",2007,12,16,183,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2869",2869,"Indonesia",2007,10,7,111,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2870",2870,"Indonesia",2007,3,4,44,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2871",2871,"Indonesia",2007,1,14,224,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2872",2872,"Indonesia",2007,12,9,217,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2873",2873,"Indonesia",2007,12,2,225,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2874",2874,"Indonesia",2007,8,5,234,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2875",2875,"Indonesia",2007,5,13,299,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2876",2876,"Indonesia",2007,6,3,317,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2877",2877,"Indonesia",2007,11,25,192,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2878",2878,"Indonesia",2007,4,1,42,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2879",2879,"Indonesia",2007,2,18,562,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2880",2880,"Indonesia",2007,9,23,169,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2881",2881,"Indonesia",2007,3,25,287,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2882",2882,"Indonesia",2007,7,29,215,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2883",2883,"Indonesia",2007,1,21,383,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2884",2884,"Indonesia",2007,4,22,352,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2885",2885,"Indonesia",2007,2,25,567,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2886",2886,"Indonesia",2007,7,22,214,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2887",2887,"Indonesia",2007,11,18,245,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2888",2888,"Indonesia",2007,6,10,25,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2889",2889,"Indonesia",2007,8,12,197,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2890",2890,"Indonesia",2007,3,18,371,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2891",2891,"Indonesia",2007,5,20,322,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2892",2892,"Indonesia",2008,6,22,148,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2893",2893,"Indonesia",2008,1,6,219,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2894",2894,"Indonesia",2008,1,13,238,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2895",2895,"Indonesia",2008,1,20,309,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2896",2896,"Indonesia",2008,1,27,3,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2897",2897,"Indonesia",2008,2,3,284,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2898",2898,"Indonesia",2008,2,10,314,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2899",2899,"Indonesia",2008,2,17,28,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2900",2900,"Indonesia",2008,2,24,233,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2901",2901,"Indonesia",2008,3,2,193,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2902",2902,"Indonesia",2008,3,9,267,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2903",2903,"Indonesia",2008,3,16,231,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2904",2904,"Indonesia",2008,3,23,241,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2905",2905,"Indonesia",2008,3,30,268,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2906",2906,"Indonesia",2008,4,6,274,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2907",2907,"Indonesia",2008,4,13,283,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2908",2908,"Indonesia",2008,4,20,239,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2909",2909,"Indonesia",2008,4,27,27,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2910",2910,"Indonesia",2008,5,4,259,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2911",2911,"Indonesia",2008,5,11,252,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2912",2912,"Indonesia",2008,5,18,236,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2913",2913,"Indonesia",2008,5,25,231,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2914",2914,"Indonesia",2008,6,1,23,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2915",2915,"Indonesia",2008,6,8,181,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2916",2916,"Indonesia",2008,6,15,186,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2917",2917,"Indonesia",2008,6,29,14,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2918",2918,"Indonesia",2008,7,6,147,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2919",2919,"Indonesia",2008,7,13,146,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2920",2920,"Indonesia",2008,7,20,146,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2921",2921,"Indonesia",2008,7,27,155,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2922",2922,"Indonesia",2008,8,3,161,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2923",2923,"Indonesia",2008,8,10,123,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2924",2924,"Indonesia",2008,8,17,13,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2925",2925,"Indonesia",2008,8,24,146,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2926",2926,"Indonesia",2008,8,31,158,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2927",2927,"Indonesia",2008,9,7,171,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2928",2928,"Indonesia",2008,9,14,164,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2929",2929,"Indonesia",2008,9,21,15,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2930",2930,"Indonesia",2008,9,28,115,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2931",2931,"Indonesia",2008,10,5,165,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2932",2932,"Indonesia",2008,10,12,162,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2933",2933,"Indonesia",2008,10,19,189,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2934",2934,"Indonesia",2008,10,26,192,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2935",2935,"Indonesia",2008,11,2,18,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2936",2936,"Indonesia",2008,11,9,207,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2937",2937,"Indonesia",2008,11,16,205,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2938",2938,"Indonesia",2008,11,23,226,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2939",2939,"Indonesia",2008,11,30,21,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2940",2940,"Indonesia",2008,12,7,195,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2941",2941,"Indonesia",2008,12,14,199,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2942",2942,"Indonesia",2008,12,21,169,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2943",2943,"Indonesia",2008,12,28,188,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2944",2944,"Indonesia",2009,9,20,108,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2945",2945,"Indonesia",2009,4,5,223,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2946",2946,"Indonesia",2009,5,10,192,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2947",2947,"Indonesia",2009,4,26,217,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2948",2948,"Indonesia",2009,4,12,235,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2949",2949,"Indonesia",2009,2,22,214,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2950",2950,"Indonesia",2009,9,13,116,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2951",2951,"Indonesia",2009,6,21,176,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2952",2952,"Indonesia",2009,10,18,135,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2953",2953,"Indonesia",2009,9,6,136,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2954",2954,"Indonesia",2009,2,15,249,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2955",2955,"Indonesia",2009,3,15,244,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2956",2956,"Indonesia",2009,5,17,187,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2957",2957,"Indonesia",2009,6,14,174,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2958",2958,"Indonesia",2009,7,5,17,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2959",2959,"Indonesia",2009,1,18,235,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2960",2960,"Indonesia",2009,1,11,242,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2961",2961,"Indonesia",2009,3,22,226,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2962",2962,"Indonesia",2009,8,30,145,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2963",2963,"Indonesia",2009,3,29,224,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2964",2964,"Indonesia",2009,8,23,151,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2965",2965,"Indonesia",2009,10,25,141,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2966",2966,"Indonesia",2009,5,24,177,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2967",2967,"Indonesia",2009,12,27,13,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2968",2968,"Indonesia",2009,5,3,215,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2969",2969,"Indonesia",2009,12,20,129,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2970",2970,"Indonesia",2009,2,8,239,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2971",2971,"Indonesia",2009,9,27,135,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2972",2972,"Indonesia",2009,7,12,17,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2973",2973,"Indonesia",2009,12,13,141,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2974",2974,"Indonesia",2009,10,11,139,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2975",2975,"Indonesia",2009,8,16,133,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2976",2976,"Indonesia",2009,5,31,175,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2977",2977,"Indonesia",2009,12,6,144,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2978",2978,"Indonesia",2009,3,1,217,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2979",2979,"Indonesia",2009,11,29,153,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2980",2980,"Indonesia",2009,8,9,177,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2981",2981,"Indonesia",2009,2,1,227,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2982",2982,"Indonesia",2009,11,22,123,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2983",2983,"Indonesia",2009,1,4,21,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2984",2984,"Indonesia",2009,1,25,235,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2985",2985,"Indonesia",2009,10,4,138,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2986",2986,"Indonesia",2009,6,7,176,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2987",2987,"Indonesia",2009,8,2,161,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2988",2988,"Indonesia",2009,4,19,211,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2989",2989,"Indonesia",2009,11,15,143,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2990",2990,"Indonesia",2009,6,28,154,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2991",2991,"Indonesia",2009,11,8,146,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2992",2992,"Indonesia",2009,7,26,147,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2993",2993,"Indonesia",2009,11,1,158,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2994",2994,"Indonesia",2009,7,19,159,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2995",2995,"Indonesia",2009,3,8,226,28.5,69.6,2.46,238465165,258716276502,"Asia","South-Eastern Asia"
"2996",2996,"Indonesia",2010,1,17,17,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"2997",2997,"Indonesia",2010,12,12,128,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"2998",2998,"Indonesia",2010,12,19,114,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"2999",2999,"Indonesia",2010,12,26,105,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3000",3000,"Indonesia",2010,6,6,126,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3001",3001,"Indonesia",2010,4,25,158,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3002",3002,"Indonesia",2010,5,9,139,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3003",3003,"Indonesia",2010,4,11,154,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3004",3004,"Indonesia",2010,6,13,126,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3005",3005,"Indonesia",2010,5,16,144,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3006",3006,"Indonesia",2010,3,14,167,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3007",3007,"Indonesia",2010,6,20,124,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3008",3008,"Indonesia",2010,4,4,158,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3009",3009,"Indonesia",2010,3,7,168,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3010",3010,"Indonesia",2010,6,27,115,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3011",3011,"Indonesia",2010,7,4,112,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3012",3012,"Indonesia",2010,2,28,161,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3013",3013,"Indonesia",2010,2,21,153,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3014",3014,"Indonesia",2010,7,11,131,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3015",3015,"Indonesia",2010,7,18,132,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3016",3016,"Indonesia",2010,2,14,164,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3017",3017,"Indonesia",2010,7,25,124,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3018",3018,"Indonesia",2010,5,23,144,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3019",3019,"Indonesia",2010,2,7,168,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3020",3020,"Indonesia",2010,8,1,127,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3021",3021,"Indonesia",2010,8,8,123,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3022",3022,"Indonesia",2010,1,31,174,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3023",3023,"Indonesia",2010,8,15,12,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3024",3024,"Indonesia",2010,1,24,167,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3025",3025,"Indonesia",2010,8,22,137,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3026",3026,"Indonesia",2010,8,29,118,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3027",3027,"Indonesia",2010,5,2,133,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3028",3028,"Indonesia",2010,1,10,178,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3029",3029,"Indonesia",2010,3,28,154,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3030",3030,"Indonesia",2010,9,5,93,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3031",3031,"Indonesia",2010,9,12,11,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3032",3032,"Indonesia",2010,1,3,15,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3033",3033,"Indonesia",2010,9,19,133,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3034",3034,"Indonesia",2010,9,26,144,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3035",3035,"Indonesia",2010,10,3,143,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3036",3036,"Indonesia",2010,10,10,137,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3037",3037,"Indonesia",2010,10,17,143,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3038",3038,"Indonesia",2010,5,30,135,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3039",3039,"Indonesia",2010,10,24,142,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3040",3040,"Indonesia",2010,10,31,135,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3041",3041,"Indonesia",2010,3,21,161,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3042",3042,"Indonesia",2010,11,7,134,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3043",3043,"Indonesia",2010,11,14,118,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3044",3044,"Indonesia",2010,11,21,124,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3045",3045,"Indonesia",2010,11,28,142,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3046",3046,"Indonesia",2010,12,5,124,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
"3047",3047,"Indonesia",2010,4,18,151,27.4,69.8,2.43,241613126,274744677420,"Asia","South-Eastern Asia"
